"name","state","Month","Year","fips","DataHubPresence","SurroundingTheBay","monthBan","yearBan","monthTax","yearTax","PIC","TN","TOC","TON","Ban","Tax","Evap_tavg","Qs_tavg","Rainf_f_tavg","Tair_f_tavg"
"Anne Arundel County","MD",11,2015,24003,1,1,NA,NA,NA,NA,NA,0.689233333333333,3.93083333333333,0.529930769230769,0,0,1.21633213723271e-05,3.26202198645357e-06,2.27090678587653e-05,284.756317138672
"Anne Arundel County","MD",11,2016,24003,1,1,NA,NA,NA,NA,0.03,0.587923076923077,2.6775,0.556958333333333,0,0,4.92764834743771e-06,1.44414668786415e-06,8.70978620544823e-06,283.06322479248
"Anne Arundel County","MD",11,2017,24003,1,1,NA,NA,NA,NA,0.076,0.789,NA,0.628318181818182,0,0,1.09433216266552e-05,3.64652440983567e-06,1.9208594342975e-05,281.744733174642
"Anne Arundel County","MD",11,2018,24003,1,1,NA,NA,NA,NA,0.036,1.05761538461538,NA,0.626008333333333,0,0,1.59099308424023e-05,2.08518649742473e-05,7.34691736094343e-05,280.064977010091
"Anne Arundel County","MD",11,2019,24003,1,1,NA,NA,NA,NA,0.03,0.8362,NA,0.60365,0,0,1.34986755521519e-05,5.12454088645124e-06,3.38238460244611e-05,280.489901224772
"Anne Arundel County","MD",11,2020,24003,1,1,NA,NA,NA,NA,0.03,0.599857142857143,NA,0.503126666666667,0,0,1.70239968610986e-05,1.15527875171513e-05,3.96614501975516e-05,284.40684000651
"Anne Arundel County","MD",11,2021,24003,1,1,NA,NA,NA,NA,0.03,0.927,NA,0.698088235294118,0,0,1.06593379693246e-05,1.16434174302071e-06,1.17674043546382e-05,281.581108093262
"Anne Arundel County","MD",11,2022,24003,1,1,NA,NA,NA,NA,NA,0.58175,NA,0.5460375,0,0,1.01534963903305e-05,3.77773441565902e-06,2.26410288632906e-05,283.711944580078
"Anne Arundel County","MD",12,2010,24003,1,1,NA,NA,NA,NA,NA,0.9117,NA,0.645581818181818,0,0,8.9722959160099e-06,3.07883772165951e-06,2.23166142253225e-05,272.807881673177
"Anne Arundel County","MD",12,2011,24003,1,1,NA,NA,NA,NA,0.031,1.092,6.10933333333333,0.5598,0,0,1.1286134380839e-05,1.04879084119602e-05,4.15109880123055e-05,279.131393432617
"Anne Arundel County","MD",12,2012,24003,1,1,NA,NA,NA,NA,0.039,0.7149,3.086,0.63425,0,0,9.14141795268127e-06,5.09811140621726e-06,3.73354414477944e-05,279.089754740397
"Anne Arundel County","MD",12,2013,24003,1,1,NA,NA,NA,NA,0.03,0.7235,3.130125,0.673436363636364,0,0,1.20101962579611e-05,5.81089157473495e-06,4.75337592433789e-05,276.913721720378
"Anne Arundel County","MD",12,2014,24003,1,1,NA,NA,NA,NA,0.03,0.7875,3.66733333333333,0.47474,0,0,9.59680164669408e-06,4.07464706123998e-06,3.54730652058303e-05,277.539647420247
"Anne Arundel County","MD",12,2015,24003,1,1,NA,NA,NA,NA,NA,0.777461538461538,4.1135,0.603923076923077,0,0,8.2398490661717e-06,5.69996975248917e-06,4.69850971664224e-05,282.919624328613
"Anne Arundel County","MD",12,2016,24003,1,1,NA,NA,NA,NA,0.066,0.712357142857143,4.2889,0.541766666666667,0,0,1.14228461995936e-05,3.67325173063667e-06,3.13747412595452e-05,276.97890218099
"Anne Arundel County","MD",12,2017,24003,1,1,NA,NA,NA,NA,0.03,0.721454545454545,NA,0.617627272727273,0,0,8.19218429152594e-06,7.17656733447332e-07,1.43512437110379e-05,276.194491068522
"Anne Arundel County","MD",12,2018,24003,1,1,NA,NA,NA,NA,0.03,1.30488333333333,NA,0.52836,0,0,1.02146776110127e-05,1.24213230871343e-05,5.08939720020862e-05,277.653872172038
"Anne Arundel County","MD",12,2019,24003,1,1,NA,NA,NA,NA,0.03,0.845666666666667,NA,0.640805555555556,0,0,7.32237234520502e-06,3.45406022953891e-06,3.29341166131295e-05,277.418988545736
"Anne Arundel County","MD",12,2020,24003,1,1,NA,NA,NA,NA,0.03,0.648571428571429,NA,0.515123076923077,0,0,1.31056945538906e-05,1.35839232295136e-05,5.48240789915629e-05,276.862251281738
"Anne Arundel County","MD",12,2021,24003,1,1,NA,NA,NA,NA,0.03,0.856285714285714,NA,0.616423076923077,0,0,7.96295315789545e-06,6.06631811450598e-07,1.5135877447392e-05,280.108477274577
"Anne Arundel County","MD",12,2022,24003,1,1,NA,NA,NA,NA,NA,0.7165,NA,0.616161538461538,0,0,8.43248756154935e-06,7.95438036978643e-06,4.10304877126085e-05,276.201634724935
"Arlington County","VA",1,2013,51013,1,1,NA,NA,1,"2022",0.03,1.697,NA,NA,0,0,1.09345108967318e-07,2.28092767429189e-06,1.94468266272452e-05,275.454986572266
"Arlington County","VA",1,2020,51013,1,1,NA,NA,1,"2022",0.3195,2.141,NA,NA,0,0,5.94056643876684e-07,9.1149631771259e-06,2.87131897493964e-05,277.569366455078
"Arlington County","VA",2,2013,51013,1,1,NA,NA,1,"2022",0.13,2.506,3.01,NA,0,0,2.01013290279661e-06,8.10700475994963e-06,3.37482524628285e-05,274.712921142578
"Arlington County","VA",2,2020,51013,1,1,NA,NA,1,"2022",0.0446666666666667,1.949,NA,NA,0,0,1.58529132932017e-06,9.61911700869678e-06,3.93267000617925e-05,278.670989990234
"Arlington County","VA",3,2020,51013,1,1,NA,NA,1,"2022",0.03,1.48533333333333,NA,NA,0,0,2.408643013041e-06,5.22813206771389e-06,2.9869446734665e-05,282.735412597656
"Arlington County","VA",4,2020,51013,1,1,NA,NA,1,"2022",0.037,1.402,NA,NA,0,0,3.13199734591763e-06,1.52060065374826e-05,3.6441062547965e-05,284.420196533203
"Arlington County","VA",5,2020,51013,1,1,NA,NA,1,"2022",0.03,1.52,NA,NA,0,0,3.12035649585596e-06,1.38743553179665e-05,3.63728140655439e-05,289.102874755859
"Arlington County","VA",6,2013,51013,1,1,NA,NA,1,"2022",0.03,1.415,NA,NA,0,0,6.18797548668226e-06,3.34429569193162e-05,7.5241674494464e-05,296.344299316406
"Arlington County","VA",6,2020,51013,1,1,NA,NA,1,"2022",0.03,1.17533333333333,NA,NA,0,0,4.86621866002679e-06,1.20758504635887e-05,4.02331497753039e-05,296.442108154297
"Arlington County","VA",7,2013,51013,1,1,NA,NA,1,"2022",0.03,1.2535,1.511,NA,0,0,3.70056750398362e-06,1.63141721714055e-05,4.11344844906125e-05,298.911529541016
"Arlington County","VA",7,2020,51013,1,1,NA,NA,1,"2022",0.03,0.9255,NA,NA,0,0,5.836930085934e-06,3.07953778246883e-05,6.39091740595177e-05,301.237701416016
"Arlington County","VA",8,2013,51013,1,1,NA,NA,1,"2022",0.03,1.176,NA,NA,0,0,2.44136413130036e-06,5.99926079303259e-06,2.00819085875992e-05,296.708770751953
"Arlington County","VA",8,2020,51013,1,1,NA,NA,1,"2022",0.03,1.118,NA,NA,0,0,5.03586670674849e-06,3.88768348784652e-05,7.56712834117934e-05,298.416656494141
"Arlington County","VA",9,2020,51013,1,1,NA,NA,1,"2022",0.03,1.144,NA,NA,0,0,3.33718344336376e-06,1.28193751152139e-05,3.57805001840461e-05,293.742858886719
"Arlington County","VA",10,2012,51013,1,1,NA,NA,1,"2022",0.059,2.78,NA,NA,0,0,1.83998179181799e-06,2.55142458627233e-05,4.98646622872911e-05,288.356872558594
"Arlington County","VA",10,2019,51013,1,1,NA,NA,1,"2022",0.03,1.126,NA,NA,0,0,2.41338148043724e-06,1.70239109138492e-05,3.80935052817222e-05,290.457214355469
"Arlington County","VA",11,2012,51013,1,1,NA,NA,1,"2022",0.077,2.3975,NA,NA,0,0,1.32020454657322e-06,1.85500130100991e-06,1.02897010947345e-05,279.474578857422
"Arlington County","VA",11,2019,51013,1,1,NA,NA,1,"2022",0.032,1.57133333333333,NA,NA,0,0,2.79775258604786e-06,1.38714694912778e-05,3.93147092836443e-05,280.412200927734
"Arlington County","VA",12,2012,51013,1,1,NA,NA,1,"2022",0.03,1.704,NA,NA,0,0,1.12100440219365e-06,9.23587958823191e-06,3.33549432980362e-05,279.103485107422
"Arlington County","VA",12,2019,51013,1,1,NA,NA,1,"2022",0.03,1.79233333333333,NA,NA,0,0,7.02130478202889e-07,8.53057463245932e-06,3.41627419402357e-05,277.583770751953
"Baltimore County","MD",1,2010,24005,1,1,NA,NA,NA,NA,NA,2.22137272727273,NA,0.402054545454545,0,0,1.19600447305857e-05,4.01319313267676e-06,3.2198822635918e-05,272.01887512207
"Baltimore County","MD",1,2011,24005,1,1,NA,NA,NA,NA,NA,2.17584615384615,NA,0.29725625,0,0,7.67769731485007e-06,1.14986980766692e-06,2.20265481200638e-05,270.799163818359
"Baltimore County","MD",1,2012,24005,1,1,NA,NA,NA,NA,NA,2.222735,NA,0.39965,0,0,9.16768061327073e-06,4.13229262600604e-06,2.37247836088904e-05,274.861855400933
"Baltimore County","MD",1,2013,24005,1,1,NA,NA,NA,NA,NA,2.22717,NA,0.483932,0,0,1.00300595941386e-05,3.52336487847222e-06,3.24358315992868e-05,273.91338941786
"Baltimore County","MD",1,2014,24005,1,1,NA,NA,NA,NA,NA,2.18022608695652,NA,0.5760625,0,0,1.13229788591222e-05,3.77791900518787e-06,3.47584482369712e-05,269.869138929579
"Baltimore County","MD",1,2015,24005,1,1,NA,NA,NA,NA,NA,1.86238461538462,NA,0.349333333333333,0,0,1.38988439175591e-05,3.8318585558904e-06,3.15710185532225e-05,271.29808722602
"Baltimore County","MD",1,2016,24005,1,1,NA,NA,NA,NA,NA,1.86954166666667,NA,0.362833333333333,0,0,1.22996446457869e-05,4.65864678113172e-06,3.87633366093117e-05,272.232538859049
"Baltimore County","MD",1,2017,24005,1,1,NA,NA,NA,NA,NA,1.45115789473684,NA,0.50975,0,0,9.09438640266874e-06,3.0210190213135e-06,3.07662120475369e-05,275.167705959744
"Baltimore County","MD",1,2018,24005,1,1,NA,NA,NA,NA,NA,1.85683333333333,NA,0.6574,0,0,8.82720205987021e-06,1.53433812341872e-06,1.8679767486497e-05,271.889531453451
"Baltimore County","MD",1,2019,24005,1,1,NA,NA,NA,NA,NA,2.24709473684211,NA,0.484322222222222,0,0,1.06561405901731e-05,1.09892662041804e-05,4.40657103253115e-05,273.283984714084
"Baltimore County","MD",1,2020,24005,1,1,NA,NA,NA,NA,NA,1.7498,NA,0.6081,0,0,9.62635332750021e-06,4.81322935128345e-06,2.98368499392786e-05,276.162968953451
"Baltimore County","MD",1,2021,24005,1,1,NA,NA,NA,NA,NA,1.89426315789474,NA,0.6536,0,0,8.01081516025685e-06,3.1985469174995e-06,1.92804076909346e-05,274.048587375217
"Baltimore County","MD",1,2022,24005,1,1,NA,NA,NA,NA,NA,1.90207692307692,NA,0.473444444444444,0,0,1.63841746648864e-05,4.23347269891868e-06,3.68908155602791e-05,272.04869418674
"Baltimore County","MD",2,2010,24005,1,1,NA,NA,NA,NA,NA,2.42511111111111,NA,0.51361052631579,0,0,1.65226698401158e-05,4.33082786028333e-06,3.43974300752355e-05,270.555755615234
"Baltimore County","MD",2,2011,24005,1,1,NA,NA,NA,NA,NA,2.18466666666667,NA,0.805142857142857,0,0,1.8109608643297e-05,4.92977401715204e-06,2.67474856122539e-05,274.090672810872
"Baltimore County","MD",2,2012,24005,1,1,NA,NA,NA,NA,NA,2.33795,NA,0.495444444444444,0,0,1.27620213529806e-05,9.39129726083997e-07,1.16745755905059e-05,276.938227335612
"Baltimore County","MD",2,2013,24005,1,1,NA,NA,NA,NA,NA,2.32676428571429,NA,0.576436363636364,0,0,1.28310564377898e-05,1.02792749506383e-05,4.29030589859596e-05,273.232445610894
"Baltimore County","MD",2,2014,24005,1,1,NA,NA,NA,NA,NA,2.050125,NA,0.669769230769231,0,0,1.3819115338265e-05,1.46164432206004e-05,5.08273042214569e-05,271.562616984049
"Baltimore County","MD",2,2015,24005,1,1,NA,NA,NA,NA,NA,2.064875,NA,0.535544444444444,0,0,1.63259014698269e-05,1.89125882836076e-06,2.56747129646505e-05,268.166573418511
"Baltimore County","MD",2,2016,24005,1,1,NA,NA,NA,NA,NA,1.97118181818182,NA,0.6425625,0,0,1.18776387062604e-05,1.00233508217368e-05,4.72067317281876e-05,274.634860568576
"Baltimore County","MD",2,2017,24005,1,1,NA,NA,NA,NA,NA,1.77861111111111,NA,0.522875,0,0,9.29935192238594e-06,5.43246297329208e-07,1.08049972469517e-05,278.330757988824
"Baltimore County","MD",2,2018,24005,1,1,NA,NA,NA,NA,NA,1.8728,NA,0.5623125,0,0,1.17886329209998e-05,8.38970897297663e-06,5.36057826442023e-05,276.67278374566
"Baltimore County","MD",2,2019,24005,1,1,NA,NA,NA,NA,NA,2.4161875,NA,0.455735294117647,0,0,1.29909118918982e-05,6.87373818032534e-06,3.95541388166344e-05,273.922983805339
"Baltimore County","MD",2,2020,24005,1,1,NA,NA,NA,NA,NA,1.76647368421053,NA,0.641452380952381,0,0,1.20961800386491e-05,4.2030373050592e-06,3.68866215770443e-05,277.221572875977
"Baltimore County","MD",2,2021,24005,1,1,NA,NA,NA,NA,NA,2.03910526315789,NA,0.613416666666667,0,0,1.63238629890354e-05,6.38386505771551e-06,4.39022409813737e-05,272.726565890842
"Baltimore County","MD",2,2022,24005,1,1,NA,NA,NA,NA,NA,2.093,NA,0.542078947368421,0,0,1.1694994986063e-05,2.75093139142276e-06,2.57002778501677e-05,275.255243937174
"Baltimore County","MD",3,2010,24005,1,1,NA,NA,NA,NA,NA,2.28845,NA,0.876,0,0,1.94529415896088e-05,1.36678829929022e-05,4.47330387234817e-05,280.313741048177
"Baltimore County","MD",3,2011,24005,1,1,NA,NA,NA,NA,NA,2.12904545454545,NA,0.6551,0,0,1.70728049511126e-05,1.70456594332791e-05,6.44804474884748e-05,278.116970486111
"Baltimore County","MD",3,2012,24005,1,1,NA,NA,NA,NA,NA,2.282,NA,0.608666666666667,0,0,2.07723127990297e-05,7.30910600547456e-06,2.85562047995174e-05,283.503924899631
"Baltimore County","MD",3,2013,24005,1,1,NA,NA,NA,NA,NA,2.25201111111111,NA,0.556465217391304,0,0,1.51902183915809e-05,6.33890489451814e-06,2.74925462993754e-05,275.874664306641
"Baltimore County","MD",3,2014,24005,1,1,NA,NA,NA,NA,NA,2.49115789473684,NA,0.980125,0,0,1.42976500178015e-05,1.07968731350007e-05,3.95221377402777e-05,274.634390936957
"Baltimore County","MD",3,2015,24005,1,1,NA,NA,NA,NA,NA,2.1387,NA,0.8721875,0,0,1.49328382121894e-05,1.50641444128673e-05,4.07885104828488e-05,275.553610907661
"Baltimore County","MD",3,2016,24005,1,1,NA,NA,NA,NA,NA,2.17884210526316,NA,0.7160625,0,0,1.98906495067301e-05,3.27880595957847e-06,1.98013378596645e-05,281.649510701497
"Baltimore County","MD",3,2017,24005,1,1,NA,NA,NA,NA,NA,2.08894444444444,NA,0.9108125,0,0,1.7177587046212e-05,2.04451966586324e-06,2.91344774975894e-05,277.7185482449
"Baltimore County","MD",3,2018,24005,1,1,NA,NA,NA,NA,NA,1.79938888888889,NA,0.5806875,0,0,1.33259802118523e-05,5.59376071073024e-06,2.88730061583919e-05,275.996904161241
"Baltimore County","MD",3,2019,24005,1,1,NA,NA,NA,NA,NA,2.32242105263158,NA,0.507452380952381,0,0,1.92418992241983e-05,1.59827103137407e-05,4.94759824505309e-05,277.058632744683
"Baltimore County","MD",3,2021,24005,1,1,NA,NA,NA,NA,NA,2.11021052631579,NA,0.76354,0,0,1.84821004407038e-05,1.13104570118594e-05,4.72796018584631e-05,280.169915093316
"Baltimore County","MD",3,2022,24005,1,1,NA,NA,NA,NA,NA,2.02489473684211,NA,0.683976190476191,0,0,1.60147227082537e-05,2.88658549783981e-06,2.46038165035619e-05,280.050311618381
"Baltimore County","MD",4,2010,24005,1,1,NA,NA,NA,NA,NA,2.22258823529412,NA,0.744490476190476,0,0,3.31010424411539e-05,5.52028524857128e-06,2.60402476770752e-05,286.302971733941
"Baltimore County","MD",4,2011,24005,1,1,NA,NA,NA,NA,NA,2.02592,NA,0.577896428571429,0,0,2.828745591109e-05,1.05876138655327e-05,5.56299498081595e-05,285.264628092448
"Baltimore County","MD",4,2012,24005,1,1,NA,NA,NA,NA,NA,1.91233333333333,NA,0.785211111111111,0,0,2.53153966822437e-05,5.74463189827333e-06,2.47180120519867e-05,284.446884155273
"Baltimore County","MD",4,2013,24005,1,1,NA,NA,NA,NA,NA,2.2163696969697,NA,0.637933333333333,0,0,2.84271092015034e-05,4.85706156420444e-06,3.31669764111414e-05,284.429236518012
"Baltimore County","MD",4,2014,24005,1,1,NA,NA,NA,NA,NA,2.1724,NA,0.715733333333333,0,0,2.922442210244e-05,5.87309880807475e-06,3.26596148928123e-05,283.140704684787
"Baltimore County","MD",4,2015,24005,1,1,NA,NA,NA,NA,NA,1.91310526315789,NA,0.714875,0,0,2.77560196258896e-05,6.77739107383483e-06,3.25464269634621e-05,284.403332180447
"Baltimore County","MD",4,2016,24005,1,1,NA,NA,NA,NA,NA,2.13087222222222,NA,0.79298,0,0,2.7988106631306e-05,3.22782428459808e-06,2.30608766287332e-05,284.225034925673
"Baltimore County","MD",4,2017,24005,1,1,NA,NA,NA,NA,NA,2.40109090909091,NA,0.782875,0,0,2.47765812623078e-05,1.42058430457029e-05,5.03033974786781e-05,287.22632683648
"Baltimore County","MD",4,2018,24005,1,1,NA,NA,NA,NA,NA,1.959,NA,0.79472,0,0,2.23205830075636e-05,1.02691989367385e-05,4.0571251196929e-05,282.15119934082
"Baltimore County","MD",4,2019,24005,1,1,NA,NA,NA,NA,NA,2.52938888888889,NA,0.790725,0,0,3.21750785208981e-05,4.42369916224076e-06,3.12348188850188e-05,286.22679816352
"Baltimore County","MD",4,2021,24005,1,1,NA,NA,NA,NA,NA,1.98127777777778,NA,0.668852941176471,0,0,2.94588868175399e-05,5.43170566894939e-06,2.85826333007814e-05,284.984049479167
"Baltimore County","MD",4,2022,24005,1,1,NA,NA,NA,NA,NA,1.90333333333333,NA,0.790525,0,0,2.3562818215497e-05,9.96981298663337e-06,4.00303795484231e-05,283.803804185655
"Baltimore County","MD",5,2010,24005,1,1,NA,NA,NA,NA,NA,1.99668421052632,NA,0.687552631578947,0,0,3.71254575763184e-05,5.90599696200419e-06,3.20114773381243e-05,290.957994249132
"Baltimore County","MD",5,2011,24005,1,1,NA,NA,NA,NA,NA,1.76466666666667,NA,0.637922727272727,0,0,3.48561098412069e-05,6.88689141902109e-06,3.67561862933346e-05,290.890087551541
"Baltimore County","MD",5,2012,24005,1,1,NA,NA,NA,NA,NA,2.02821739130435,NA,0.833747368421053,0,0,3.59784686831214e-05,5.25160619544194e-06,4.05746339108898e-05,292.167258368598
"Baltimore County","MD",5,2013,24005,1,1,NA,NA,NA,NA,NA,1.88055,NA,0.649019047619048,0,0,3.46737826551665e-05,6.07395926029615e-06,3.38583133472841e-05,289.284284803602
"Baltimore County","MD",5,2014,24005,1,1,NA,NA,NA,NA,NA,1.86916666666667,NA,0.6118,0,0,3.74117878184026e-05,2.65411076220011e-05,8.06027516470446e-05,290.143836127387
"Baltimore County","MD",5,2015,24005,1,1,NA,NA,NA,NA,NA,1.76257894736842,NA,0.76263125,0,0,3.34829100173314e-05,8.86628332510655e-06,2.76562102751793e-05,292.069515652127
"Baltimore County","MD",5,2016,24005,1,1,NA,NA,NA,NA,NA,1.70573684210526,NA,0.68535625,0,0,2.94827690368038e-05,9.4597470352811e-06,4.6283359956255e-05,288.297751532661
"Baltimore County","MD",5,2017,24005,1,1,NA,NA,NA,NA,NA,1.62121739130435,NA,0.7628125,0,0,3.36677791336923e-05,7.83419329764001e-06,5.06151544767716e-05,289.338122897678
"Baltimore County","MD",5,2018,24005,1,1,NA,NA,NA,NA,NA,1.52545454545455,NA,0.6263375,0,0,3.54528196011314e-05,1.256430670714e-05,7.16963843135293e-05,292.434234619141
"Baltimore County","MD",5,2019,24005,1,1,NA,NA,NA,NA,NA,2.20673684210526,NA,0.525933333333333,0,0,3.66404848237936e-05,1.47508061066522e-05,5.78715757405411e-05,291.451092190213
"Baltimore County","MD",5,2020,24005,1,1,NA,NA,NA,NA,NA,2.6375,NA,NA,0,0,3.37189811969236e-05,9.95450530657157e-06,3.73621490628769e-05,287.967163085938
"Baltimore County","MD",5,2021,24005,1,1,NA,NA,NA,NA,NA,1.56352380952381,NA,0.827175,0,0,3.58314439002546e-05,6.39013134989202e-06,3.43412215847315e-05,289.706242879232
"Baltimore County","MD",5,2022,24005,1,1,NA,NA,NA,NA,NA,1.54716666666667,NA,0.676215625,0,0,3.48436751159574e-05,9.69746074335692e-06,5.51148213061323e-05,290.376766628689
"Baltimore County","MD",6,2010,24005,1,1,NA,NA,NA,NA,NA,1.66696666666667,NA,0.543088,0,0,4.18436078209399e-05,2.294963255483e-06,1.90629818664295e-05,297.575973510742
"Baltimore County","MD",6,2011,24005,1,1,NA,NA,NA,NA,NA,1.64593,NA,0.612295,0,0,3.8752232765344e-05,1.44419951987452e-06,2.10505706693059e-05,296.124220106337
"Baltimore County","MD",6,2012,24005,1,1,NA,NA,NA,NA,NA,1.78485714285714,NA,0.704516666666667,0,0,4.21264165121708e-05,1.25196025035418e-05,3.72677119836832e-05,295.223626030816
"Baltimore County","MD",6,2013,24005,1,1,NA,NA,NA,NA,NA,1.9089,NA,0.880958823529412,0,0,4.11887874381339e-05,1.57779405627581e-05,6.29385411027922e-05,295.365792168511
"Baltimore County","MD",6,2014,24005,1,1,NA,NA,NA,NA,NA,1.85721052631579,NA,0.62155,0,0,4.29173764284011e-05,9.78626970512172e-06,4.16404410417373e-05,294.81985812717
"Baltimore County","MD",6,2015,24005,1,1,NA,NA,NA,NA,NA,1.65,NA,0.642770588235294,0,0,4.232484004913e-05,2.80320160123261e-05,9.81338626944408e-05,295.419496324327
"Baltimore County","MD",6,2016,24005,1,1,NA,NA,NA,NA,NA,1.51738888888889,NA,0.70019375,0,0,4.16119536339465e-05,7.25672066437255e-06,3.91385328839533e-05,295.055947197808
"Baltimore County","MD",6,2017,24005,1,1,NA,NA,NA,NA,NA,1.41538888888889,NA,0.621325,0,0,4.09829714398155e-05,4.99509696459831e-06,2.34905872073594e-05,295.953581068251
"Baltimore County","MD",6,2018,24005,1,1,NA,NA,NA,NA,NA,1.59072222222222,NA,0.677306666666667,0,0,3.92961440209345e-05,1.12460960508542e-05,5.0914304867749e-05,294.658676147461
"Baltimore County","MD",6,2019,24005,1,1,NA,NA,NA,NA,NA,1.849,NA,0.784636363636364,0,0,4.21869760884874e-05,4.64568275522955e-06,3.18738780657036e-05,295.021367390951
"Baltimore County","MD",6,2020,24005,1,1,NA,NA,NA,NA,NA,1.50095238095238,NA,0.594191304347826,0,0,4.36373374365454e-05,7.95045711280788e-06,4.75007994585515e-05,295.190719604492
"Baltimore County","MD",6,2021,24005,1,1,NA,NA,NA,NA,NA,1.67168421052632,NA,0.669865,0,0,4.18104801838126e-05,9.97126422438062e-06,4.25068418634409e-05,295.50444539388
"Baltimore County","MD",6,2022,24005,1,1,NA,NA,NA,NA,NA,1.42761111111111,NA,0.750165217391304,0,0,4.07612274102576e-05,5.83494419162081e-06,3.10761872444548e-05,295.896364000109
"Baltimore County","MD",7,2010,24005,1,1,NA,NA,NA,NA,NA,1.6182380952381,NA,0.721803703703704,0,0,3.39732373630694e-05,9.86579673028448e-06,4.17112118561312e-05,299.694096883138
"Baltimore County","MD",7,2011,24005,1,1,NA,NA,NA,NA,NA,1.63114285714286,NA,0.654728571428571,0,0,3.6385190343127e-05,8.00926432020788e-06,3.51273922408129e-05,299.781344943576
"Baltimore County","MD",7,2012,24005,1,1,NA,NA,NA,NA,NA,1.66418181818182,NA,0.822238888888889,0,0,3.99731746812096e-05,1.0808746133585e-05,5.69388860943339e-05,300.103992038303
"Baltimore County","MD",7,2013,24005,1,1,NA,NA,NA,NA,NA,1.60545652173913,NA,0.599178947368421,0,0,3.6849356610623e-05,5.82054150931476e-06,3.75821393592762e-05,298.186538696289
"Baltimore County","MD",7,2014,24005,1,1,NA,NA,NA,NA,NA,1.66905,NA,0.699566666666667,0,0,4.47898057447876e-05,7.34261196713406e-06,4.48922265705834e-05,296.642666286892
"Baltimore County","MD",7,2015,24005,1,1,NA,NA,NA,NA,NA,1.60955555555556,NA,0.814,0,0,3.90881696148426e-05,1.10055713220289e-05,4.66733599751024e-05,297.264962090386
"Baltimore County","MD",7,2016,24005,1,1,NA,NA,NA,NA,NA,1.50115789473684,NA,0.719925,0,0,3.48926991667516e-05,1.17399309071213e-05,3.91702309975194e-05,299.169101291233
